Country/Region,SKU,SKU Description,Volume Production,Date
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,2.81,2021-12-01 00:00:00
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,2.8252800000000002,2022-05-01 00:00:00
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,2.970432,2022-07-01 00:00:00
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,3.78432,2022-02-01 00:00:00
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,3.867264,2022-06-01 00:00:00
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,4.2,2021-02-01 00:00:00
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,4.276800000000001,2022-09-01 00:00:00
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,4.56,2021-04-01 00:00:00
Turkey,1631016,VIVIDENT EXTRA FTB MINT TR,4.77,2021-01-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,0,2021-01-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,0,2021-04-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,0,2021-07-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,0,2022-07-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,1.81,2021-05-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,1.92,2021-02-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,2.277072,2022-01-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,2.4585120000000003,2022-09-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,2.57,2021-08-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,2.573424,2022-03-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,2.68,2021-11-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,2.71,2021-12-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,2.74,2021-06-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,2.79,2021-10-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,3.1631040000000006,2022-04-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,3.389904,2022-05-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,3.4624800000000002,2022-02-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,3.849552,2022-06-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,4.72,2021-09-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,7.07,2021-03-01 00:00:00
Turkey,1635915,Mentos CleanBreath Dispenser Mint TR,10.139472,2022-08-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,0,2021-03-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,0,2021-05-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,0,2021-07-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,0,2021-10-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,0,2022-03-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,0,2022-06-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,0.02,2021-12-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,0.55,2021-04-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,1.84,2021-08-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,2.0321279999999997,2022-07-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,2.1409920000000002,2022-09-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,2.16,2021-06-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,2.2014720000000003,2022-05-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,2.33,2021-01-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,2.603664,2022-01-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,2.712528,2022-02-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,2.893968,2022-04-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,3.08,2021-11-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,3.09,2021-09-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,3.73,2021-02-01 00:00:00
Turkey,1635916,Mentos CleanBreath Dspnsr IntenseMınt TR,6.0691679999999995,2022-08-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0,2021-03-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0,2021-05-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0,2021-06-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0,2021-07-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0,2021-08-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0,2021-10-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0,2021-11-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0,2022-06-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0.526176,2022-04-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0.867888,2022-05-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0.9041760000000001,2022-01-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,0.9979199999999999,2022-03-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,1.0584,2022-07-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,1.43,2021-09-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,1.475712,2022-02-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,1.63,2021-04-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,1.74,2021-02-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,2.07,2021-12-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,2.168208,2022-08-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,2.8576799999999998,2022-09-01 00:00:00
Turkey,1635938,Mentos CleanBreath Dispenser Limon TR,3.34,2021-01-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0,2021-02-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0,2021-04-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0,2021-05-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0,2021-06-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0,2021-07-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0,2022-03-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0.46,2021-09-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0.5533920000000001,2022-02-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0.6048,2022-06-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0.68,2021-11-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0.701568,2022-07-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0.98,2021-10-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,0.9979199999999999,2022-05-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,1.36,2021-12-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,1.51,2021-08-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,1.52712,2022-09-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,1.5513119999999998,2022-08-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,1.699488,2022-01-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,1.8839519999999998,2022-04-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,2.25,2021-01-01 00:00:00
Turkey,1635962,Mentos CleanBreath Dispenser Berry TR,3.39,2021-03-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,0,2021-04-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,0,2021-05-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,0,2021-07-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,0,2021-12-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,0,2022-03-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,0,2022-07-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,2.81,2021-10-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,3.6061099199999993,2022-01-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,3.92,2021-03-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,4.03,2021-08-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,4.07,2021-11-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,4.634698319999998,2022-04-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,4.743607679999999,2022-06-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,4.93,2021-01-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,6.16,2021-06-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,7.12,2021-09-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,7.2,2021-02-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,7.793069759999998,2022-09-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,8.458626959999998,2022-02-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,8.623201104,2022-08-01 00:00:00
Turkey,1638016,VIVIDENT ACTIVE WALLET MINT TR,10.915138079999997,2022-05-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2021-01-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2021-03-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2021-04-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2021-05-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2021-06-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2021-07-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2021-09-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2022-02-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2022-03-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0,2022-06-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,0.5688143999999999,2022-07-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,1.97,2021-11-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,2.20889592,2022-05-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,2.23,2021-12-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,2.67,2021-02-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,3.1000384800000003,2022-01-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,3.18,2021-08-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,4.4083116,2022-09-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,4.75,2021-10-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,6.854213520000001,2022-04-01 00:00:00
Turkey,1641316,VIVIDENT FRESH TIME WALLET MINT TR,9.82152864,2022-08-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,0,2021-02-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,0,2021-05-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,0,2021-07-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,0,2022-06-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,0.26544672,2022-03-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,1.22,2021-11-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,1.31775336,2022-01-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,1.44,2021-04-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,1.7538444,2022-07-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,1.91,2021-09-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,2.8,2021-06-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,2.83,2021-12-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,3.01,2021-03-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,3.18536064,2022-02-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,4.095463680000001,2022-04-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,4.32,2021-08-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,4.503114,2022-09-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,4.7,2021-01-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,5.50801944,2022-05-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,7.62,2021-10-01 00:00:00
Turkey,1641317,VIVIDENT FRUIT TIME WALLET WATERMELON TR,9.612963360000002,2022-08-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2021-02-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2021-04-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2021-05-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2021-07-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2021-11-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2021-12-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2022-02-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2022-04-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2022-05-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,0,2022-07-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,1.50735816,2022-09-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,1.68,2021-03-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,1.96,2021-08-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,2.26577736,2022-08-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,2.28,2021-09-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,2.54070432,2022-01-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,2.64498696,2022-06-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,3.28,2021-01-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,3.31,2021-06-01 00:00:00
Turkey,1642516,VIVIDENT WHITE CARB. WALLET MINT TR,3.37,2021-10-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,0,2021-02-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,0,2021-06-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,0.5752320000000001,2022-03-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,0.67,2021-05-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,1.74,2021-08-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,2.12,2021-07-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,4.57,2021-09-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,4.68,2021-10-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,5.03,2021-03-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,5.171712,2022-01-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,5.569536,2022-09-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,5.6017920000000005,2022-07-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,5.7,2021-04-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,6.75,2021-12-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,7.42,2021-11-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,7.934976000000001,2022-05-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,8.97,2021-01-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,8.983296000000001,2022-08-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,10.29504,2022-02-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,11.34336,2022-04-01 00:00:00
Turkey,1644703,VIVIDENT FRUIT TIME FTB STRAWBERRY TR,12.773376,2022-06-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,0,2021-06-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,0,2021-07-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,0,2021-10-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,0.49,2021-08-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,0.51,2021-12-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,2.11,2021-01-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,2.66,2021-04-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,2.6611200000000004,2022-07-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,2.68,2021-05-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,3.6556800000000003,2022-03-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,3.7900800000000006,2022-05-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,4.85,2021-03-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,5,2021-02-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,5.36,2021-11-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,6.671616,2022-02-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,7.386624000000004,2022-04-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,9.68,2021-09-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,12.069120000000002,2022-08-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,12.751872,2022-01-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,12.956160000000002,2022-09-01 00:00:00
Turkey,1649516,VIVIDENT FRESH TIME FTB MINT TR,17.181696,2022-06-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,0,2021-09-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,0,2022-01-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,2.32,2021-07-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,2.91,2021-05-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,3.83,2021-12-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,3.9,2021-06-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,6.1603200000000005,2022-08-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,6.32448,2022-06-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,7.16256,2022-07-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,7.88832,2022-05-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,7.948799999999998,2022-04-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,7.95,2021-10-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,8.1648,2022-02-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,9.57,2021-03-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,10.32,2021-01-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,10.97,2021-08-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,12.42,2021-11-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,14.51,2021-04-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,15.12864,2022-09-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,18.03168,2022-03-01 00:00:00
Turkey,1652017,BIG BABOL C.FRU.MEGA FTB MIX.FRU.36P TR,19.28,2021-02-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2021-03-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2021-04-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2021-05-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2021-06-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2021-07-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2021-09-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2022-02-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2022-03-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2022-05-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2022-07-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0,2022-08-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0.84672,2022-09-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,0.98,2021-12-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,1.87,2021-01-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,2.0304,2022-01-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,2.9462400000000004,2022-06-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,2.99,2021-11-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,2.9980800000000003,2022-04-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,3.24,2021-10-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,3.48,2021-08-01 00:00:00
Turkey,1652027,BIG BABOL C.FRU.MEGA FTB STR&WTRM 36P TR,11.96,2021-02-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2021-03-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2021-04-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2021-05-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2021-07-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2021-10-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2022-01-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2022-02-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2022-03-01 00:00:00
Turkey,1652201,BIG BABOL MONO TUTTI FRUTTI 90PCS TR,0,2022-04-01 00:00:00
